date,cust_email,cust_location,product_id,product_quantity
2022-02-07,sleaft@aol.com,44825,GPDS99IP32WH,3
2022-02-07,lyct@gmail.com,49301,5SPCVOOLGRT2,1
2022-02-07,fleek@gmail.com,99402,PVHJU1J0OW5D,1
2022-02-07,meo@inbox.com,29826,2KCJ80OA3KH0,2
2022-02-07,meo@inbox.com,29826,XZ2D2BWE903W,2
2022-02-07,skysk@yahoo.com,71013,7QO6TNPI7XYL,1
2022-02-07,skysk@yahoo.com,71013,Y91ZEHA7I9IQ,1
2022-02-07,skysk@yahoo.com,71013,X2F0UTH4X61G,3
2022-02-07,skysk@yahoo.com,71013,HCI9R64JTG48,1
2022-02-07,snaank@msn.com,35507,DDYV21C3C9HI,2
2022-02-07,nim@aol.com,74293,Y4TAC6SK1HRY,3
2022-02-07,sloo@hotmail.com,94099,Y19F18P1M30V,1
2022-02-07,gao@outlook.com,81206,A2C98CU345AZ,1
2022-02-07,gao@outlook.com,81206,U57AHEQZZMKY,1
2022-02-07,gao@outlook.com,81206,O1ED493Q69XM,1
2022-02-07,gao@outlook.com,81206,YVG85LZVZJB1,1
2022-02-07,gao@outlook.com,81206,5X3EPPRKOAQR,2
2022-02-07,crok@yahoo.com,17937,U6R31DUQ166F,2
2022-02-07,crok@yahoo.com,17937,RC2YXS3KMVNY,2
2022-02-07,fross@outlook.com,60406,ZFPBZX4L6VMP,3
2022-02-07,reft@mail.com,83551,LAYFFLTBUVL7,1
2022-02-08,pyf@gmail.com,17434,LU20EEF7FM3R,1
2022-02-08,ye@gmail.com,23108,S6691ADF5MSL,2
2022-02-08,ye@gmail.com,23108,9GL8T6LW6DE7,1
2022-02-08,griu@aol.com,88821,F6KIDB365088,2
2022-02-08,griu@aol.com,88821,Z57HH67SM530,2
2022-02-08,griu@aol.com,88821,IQQU9TT6H3EA,1
2022-02-08,griu@aol.com,88821,TOIGEDZ0A15A,1
2022-02-08,griu@aol.com,88821,BZLYT7BDV0U8,2
2022-02-08,griu@aol.com,88821,1SJGM2E91FJ6,2
2022-02-08,bauv@icloud.com,71643,XZXK9OE41HVK,2
2022-02-08,bauv@icloud.com,71643,9VF0OAFYSFE5,1
2022-02-08,bauv@icloud.com,71643,SXHW9FLRLI0S,1
2022-02-08,cla@hotmail.com,32495,6SGPMS8FG887,3
2022-02-08,zo@hotmail.com,88167,P6OWTNT5DI28,1
2022-02-08,proesh@yahoo.com,63423,QI8JR4ZPT6LN,1
2022-02-08,proesh@yahoo.com,63423,MX4H7DRV29LD,1
2022-02-08,pruch@msn.com,77704,VTNQV9OKDTF0,2
2022-02-08,pruch@msn.com,77704,10LJXNBBU8YQ,2
2022-02-08,pruch@msn.com,77704,YW63KVQ4WLIP,2
2022-02-08,pruch@msn.com,77704,R1UJ9OE35CTG,2
2022-02-08,glah@yahoo.com,10706,AJED1AVM6TTO,2
2022-02-08,chuact@yahoo.com,66931,OOKXLAYJZZQK,1
2022-02-08,chuact@yahoo.com,66931,0QOERZC1UIQK,2
2022-02-08,ja@outlook.com,44791,HN3XLA7KDWRE,4
2022-02-08,ja@outlook.com,44791,VL0TUX5QYCAD,3
2022-02-08,ma@yahoo.com,47342,X3NXL0M0PPUE,2
2022-02-08,ma@yahoo.com,47342,5T8JL5AJ79JK,1
2022-02-08,synd@aol.com,98571,DKJDXQRP3GZB,1
2022-02-08,synd@aol.com,98571,7VDXN03AY1C6,1
2022-02-08,synd@aol.com,98571,2O0MAK48ZI6C,1
2022-02-08,gliump@hotmail.com,60858,MWCL56J52MQS,1
2022-02-08,gliump@hotmail.com,60858,BH31IWH0SLE3,2
2022-02-08,goid@gmail.com,17754,AL5YNX1LURCC,5
2022-02-08,goid@gmail.com,17754,O5MUSDB9Q57R,1
2022-02-09,dey@mail.com,24591,JYWT8ZQYDC70,1
2022-02-09,swao@outlook.com,36751,4QQUHP1B566J,1
2022-02-09,swao@outlook.com,36751,R8UBA59AE6BN,1
2022-02-09,mai@gmail.com,30208,P6H3FO4YM2KR,2
2022-02-09,mai@gmail.com,30208,RP5N9XBOWX7G,1
2022-02-09,mai@gmail.com,30208,KNU5MQPY5Q6C,2
2022-02-09,mai@gmail.com,30208,OPFUUBMNB6Z2,2
2022-02-09,mai@gmail.com,30208,VWBY9GUJRH9K,1
2022-02-09,weu@mail.com,05750,9X5ODXLANTPT,1
2022-02-09,weu@mail.com,05750,GBUEV5NK9X7N,1
2022-02-09,weu@mail.com,05750,DDW1YXFLP34J,1
2022-02-09,stau@gmail.com,35566,E8YFNI32LD3L,2
2022-02-09,stau@gmail.com,35566,MCPU3UBOT4T6,2
2022-02-09,plab@yahoo.com,82321,PUA60Y63SXSO,1
2022-02-09,plab@yahoo.com,82321,GOWBNLZJRX18,1
2022-02-09,plab@yahoo.com,82321,I1RJXC2BA837,1
2022-02-09,smaa@live.com,70411,OTRMDFJNL8Y4,2
2022-02-09,striaf@gmail.com,91406,O8XJ6YQ8404P,1
2022-02-09,striaf@gmail.com,91406,9AB1OHN5HC0V,1
2022-02-09,striaf@gmail.com,91406,L10DUDQZHTR1,1
2022-02-09,piusp@gmail.com,92132,VQOC7T6911JR,4
2022-02-09,grist@yahoo.com,52253,684D5JJ7C47B,3
2022-02-09,grist@yahoo.com,52253,WRDHDARTJ8J6,1
2022-02-09,grist@yahoo.com,52253,U0WN3NMZKVZQ,2
2022-02-09,grist@yahoo.com,52253,LRQSHZTN8QAB,3
2022-02-09,grist@yahoo.com,52253,5GMU7HCW6FD3,2
2022-02-09,fleek@gmail.com,99402,T8IG6QFDC8JF,3
2022-02-09,dyf@icloud.com,91802,AZPA3IBAJYYW,1
2022-02-09,pliv@yahoo.com,56701,5KTSM7GL3NFZ,4
2022-02-09,smae@gmail.com,31120,WF2BQ8U7EWNF,2
2022-02-09,swysh@hotmail.com,67231,1JWISH2CTPPE,1
2022-02-09,swysh@hotmail.com,67231,FCTFD6WPM70F,2
2022-02-09,swysh@hotmail.com,67231,EAJE2Q7QLVBK,2
2022-02-09,cheim@hotmail.com,93481,KE4F6I4GIKN2,1
2022-02-09,stuask@outlook.com,19718,W1FTOR32LN9L,2
2022-02-09,sli@hotmail.com,42471,HNECNMTLGD5K,1
2022-02-09,wio@inbox.com,18745,N5EDEF4FH3BR,1
2022-02-09,wio@inbox.com,18745,REK70ADAAXNG,1
2022-02-09,wio@inbox.com,18745,XCL83BOUSK8E,1
2022-02-09,wio@inbox.com,18745,TZOTB8DP55O2,1
2022-02-09,skapt@gmail.com,61991,0EV2E2J9437X,2
2022-02-09,skapt@gmail.com,61991,WNRWEIB8L2LX,4
2022-02-09,skapt@gmail.com,61991,6RPDX1W6RO8K,3
2022-02-09,stie@yahoo.com,43917,UJ4QX4Q4XPX5,3
2022-02-09,stie@yahoo.com,43917,C9OH53BVAE7F,3
2022-02-09,fra@outlook.com,60858,WVO9PP9ODZAY,1
2022-02-09,jo@msn.com,12059,79KHFG1XY0Y3,1
2022-02-09,zaask@yahoo.com,76931,L2CULZPFLWH2,2
2022-02-09,zaask@yahoo.com,76931,UFUFX22RZJC7,3
2022-02-09,zaask@yahoo.com,76931,DGNV42LQSJE6,1
2022-02-09,vaom@icloud.com,23296,LPRSAFFV04SA,4
2022-02-10,brauv@aol.com,46782,9FNQWPFECQJ9,1
2022-02-10,brauv@aol.com,46782,01UEH7J83MBG,1
2022-02-10,claa@inbox.com,60103,J7CTEYA0GQ94,1
2022-02-10,jua@yahoo.com,65954,U8GJ0TFX4D9Z,3
2022-02-10,jua@yahoo.com,65954,KF1RS9VU8KUG,7
2022-02-10,jua@yahoo.com,65954,WW6ID5PT4ANA,1
2022-02-10,snea@gmail.com,57899,1L59NO786IEP,4
2022-02-10,snea@gmail.com,57899,BR3SA5IXCQHP,1
2022-02-10,snea@gmail.com,57899,Z582ASSNJF4V,2
2022-02-10,prop@aol.com,44855,16O68005I7V4,1
2022-02-10,prop@aol.com,44855,W4D9X8EML509,2
2022-02-10,prop@aol.com,44855,M616ENUTB7ZH,4
2022-02-10,gresp@yahoo.com,07143,L4WJXNXQ268U,1
2022-02-10,shuap@live.com,74936,L1DIZIAQ4YUB,4
2022-02-10,shuap@live.com,74936,SNB45U7DCUI3,2
2022-02-10,shuap@live.com,74936,B4UXDGDE6N7D,2
2022-02-10,chent@gmail.com,86406,3H9132NRFFPY,1
2022-02-10,chent@gmail.com,86406,OCQLPGOE8P1G,4
2022-02-10,chent@gmail.com,86406,QUE7ORW6IB04,1
2022-02-10,prok@outlook.com,98254,CIRRJZW7M6DY,1
2022-02-10,froim@msn.com,08663,FMQVMGUUZC3H,1
2022-02-10,hiaw@gmail.com,10291,2NATZFK80MCP,1
2022-02-11,stai@icloud.com,11794,8DZO62I01NJL,1
2022-02-11,stai@icloud.com,11794,MJR7QWKMPWWW,1
2022-02-11,stai@icloud.com,11794,RUSAA5AUFQMN,4
2022-02-11,swosk@msn.com,10456,Y4HRDIFGB2V6,1
2022-02-11,swosk@msn.com,10456,87A1T84LVVJW,1
2022-02-11,peel@gmail.com,75254,KK7CK81TTY1I,4
2022-02-11,sny@outlook.com,54724,I9VZPYJ78TCN,2
2022-02-11,biap@yahoo.com,79807,MLA06WG5X25O,1
2022-02-11,biap@yahoo.com,79807,WLUV5SOSWRAD,1
2022-02-11,pau@msn.com,40638,BN2I89OTMW12,2
2022-02-11,pau@msn.com,40638,5BRIGSEEIA9Z,2
2022-02-11,blymp@icloud.com,21004,TV5B90PN1777,2
2022-02-11,blymp@icloud.com,21004,TEQN0F4RNTBM,4
2022-02-11,braeft@gmail.com,98959,D1A5V80GQUGM,4
2022-02-11,braeft@gmail.com,98959,X941G253KCLD,2
2022-02-11,braeft@gmail.com,98959,96JJJZPL1HUU,2
2022-02-11,braeft@gmail.com,98959,RSXJA198ENK4,1
2022-02-11,snueg@inbox.com,08663,8UHHJSHSUDMZ,2
2022-02-11,snueg@inbox.com,08663,MQMI3WY0FMBL,1
2022-02-11,preasp@gmail.com,07461,9PZHJ2CIJKF3,1
2022-02-11,preasp@gmail.com,07461,MRBVWTYQZ722,1
2022-02-11,driu@mail.com,12308,VMZXSJUFPC8C,1
2022-02-11,trind@gmail.com,17655,PZ55TC58BR87,3
2022-02-11,trind@gmail.com,17655,V9C6EN84HG59,2
2022-02-11,smuct@gmail.com,47485,THDP203UPEYU,5
2022-02-11,smuct@gmail.com,47485,1KHA765NJ7HG,1
2022-02-11,smuct@gmail.com,47485,9S1PJ74Z26NB,2
2022-02-11,swio@yahoo.com,95260,YO146F38XQWQ,1
2022-02-11,frap@gmail.com,62257,FVRTK2DTZYJS,1
2022-02-12,broi@yahoo.com,08936,111RWHPL56LV,1
2022-02-12,broi@yahoo.com,08936,CMHYI76C2P99,6
2022-02-12,croa@hotmail.com,54724,7XRGBLDF1SU4,2
2022-02-12,croa@hotmail.com,54724,ZSPNPTHWJDPD,1
2022-02-12,croa@hotmail.com,54724,I6VW1WAOGRKG,1
2022-02-12,croa@hotmail.com,54724,06EWEQ5J2R37,2
2022-02-12,clent@gmail.com,71256,DV989GTZ5W6S,3
2022-02-12,clent@gmail.com,71256,PYIJFY920UP3,2
2022-02-12,clent@gmail.com,71256,XFH3G5PG22HT,3
2022-02-12,clent@gmail.com,71256,62L1XUA00CJ3,3
2022-02-12,yaey@outlook.com,83551,V7FIFUYNU7HH,4
2022-02-12,shieb@inbox.com,08876,0KHLVO58XLMC,2
2022-02-12,shieb@inbox.com,08876,231VQWX34VIR,1
2022-02-12,shieb@inbox.com,08876,46HQGQK3U59N,3
2022-02-12,shieb@inbox.com,08876,URXLURPU2KDM,2
2022-02-12,gloam@msn.com,49969,15MC5H52JBDX,1
2022-02-12,gloam@msn.com,49969,F2WLNIQA5FRS,1
2022-02-12,gloam@msn.com,49969,ZE091JKMHCDR,1
2022-02-12,gloam@msn.com,49969,6GPMVLD26YTI,1
2022-02-12,weew@gmail.com,13014,PMMP565NBR0Z,1
2022-02-12,trie@icloud.com,81856,8KUKDV7M5IXH,5
2022-02-12,trie@icloud.com,81856,BA8MC78WCPAS,1
2022-02-12,trie@icloud.com,81856,ATVM5Z0U1BIE,1
2022-02-12,trie@icloud.com,81856,IOQH5UHFR8S9,1
2022-02-12,trie@icloud.com,81856,KBK1H022504R,1
2022-02-12,smei@yahoo.com,85051,THF3LFWH5Y5P,1
2022-02-12,smei@yahoo.com,85051,G8RH4YIOZW18,2
2022-02-12,ma@msn.com,42993,F9WTVFKZ0YNS,5
2022-02-12,ma@msn.com,42993,ZWIVRJMZR2HZ,1
2022-02-12,mump@gmail.com,75905,OSFAJM15JTJD,2
2022-02-12,mump@gmail.com,75905,5935DA7QF3QS,3
2022-02-12,glaa@mail.com,15409,LDMVACM9CGAD,1
2022-02-12,glaa@mail.com,15409,5OAYR3SFK5R2,1
2022-02-12,ya@hotmail.com,53754,CCU29GVIH8N2,1
2022-02-12,ya@hotmail.com,53754,2RGKUC78K3W1,5
2022-02-12,ya@hotmail.com,53754,FZT59OMA0MTT,1
2022-02-12,tuw@yahoo.com,81206,W5G9FXQKXI6V,1
2022-02-12,tuw@yahoo.com,81206,UKM0VWEOSN7K,3
2022-02-12,skea@gmail.com,42180,34Q4TJL1KANT,2
2022-02-12,skea@gmail.com,42180,I2Y2KFY22BD8,1
2022-02-12,teo@aol.com,48297,44EP3P297GXU,1
2022-02-12,strau@hotmail.com,98158,QV5283A4PWG7,3
2022-02-12,strau@hotmail.com,98158,9HBW7BAGHSMP,1
2022-02-12,strau@hotmail.com,98158,YD68L51XULRO,1
2022-02-12,strau@hotmail.com,98158,CLSXCH9ZMOVP,1
2022-02-12,strau@hotmail.com,98158,XNQ0449MSKAZ,1
2022-02-12,strau@hotmail.com,98158,FCRGD1JBV4PA,1
2022-02-12,pluk@live.com,62691,3Y0B9Y4TV8ZT,1
2022-02-12,pluk@live.com,62691,B0LVNX993VHW,1
2022-02-12,clank@icloud.com,78202,XAF2J3UNWCDN,3
2022-02-12,clank@icloud.com,78202,HQJEWW6FTL4J,3
2022-02-12,spoch@icloud.com,00306,EUQNVT7JPUN3,1
2022-02-12,spoch@icloud.com,00306,M8X538RVIB8K,3
2022-02-12,blu@aol.com,02814,RAB1DURDAMX2,1
2022-02-12,blu@aol.com,02814,K5ETVM7M5CD3,1
2022-02-12,vy@msn.com,30276,LUMZLETN89KB,3
2022-02-13,laa@icloud.com,97825,BS3OT975U7ZC,1
2022-02-13,laa@icloud.com,97825,2XLXUNAUX19C,2
2022-02-13,hoav@yahoo.com,44941,H6VF16AKGJ8I,3
2022-02-13,hoav@yahoo.com,44941,RPOC5MHRBYU5,3
2022-02-13,hoav@yahoo.com,44941,VEJ1Z82GRWO0,1
2022-02-13,hoav@yahoo.com,44941,DUOFMRV1DKH2,2
2022-02-13,cliah@gmail.com,59817,KOKMNGM1OL6H,1
2022-02-13,cliah@gmail.com,59817,8PFDPEXFX9O9,2
2022-02-13,spiew@icloud.com,08663,SQV9FVSAW8TW,2
2022-02-13,gru@gmail.com,66423,3HXZFZ8YRF93,4
2022-02-13,cla@hotmail.com,32495,F2QPG3TOGOY5,1
2022-02-13,naew@yahoo.com,84037,Y53SVQ7E0P9R,2
2022-02-13,naew@yahoo.com,84037,G3VVQANJZJA7,1
2022-02-13,naew@yahoo.com,84037,7X241D7HWB9Q,1
2022-02-13,naew@yahoo.com,84037,3BCLSHZGPCFS,2
2022-02-13,vapt@gmail.com,54242,CQ3FBFXHI6UT,2
2022-02-13,vapt@gmail.com,54242,0SWSW5R4KU6T,1
2022-02-13,choasp@inbox.com,11541,V23KEV8VWF50,2
2022-02-13,choasp@inbox.com,11541,S0MY58XSWY5A,1
2022-02-13,choasp@inbox.com,11541,TINZS66ZKQM4,1
2022-02-13,sty@gmail.com,50447,Q1K85M3OXZYD,2
2022-02-13,sty@gmail.com,50447,T1YJ5RNV5PSN,1
2022-02-13,drep@outlook.com,62155,68VN2XK58RK8,1
2022-02-13,flaosk@outlook.com,08876,G98A5V0TW1RI,1
2022-02-13,fae@outlook.com,65954,Z77BUQD9NJWY,1
2022-02-13,fae@outlook.com,65954,AJJZTOFF8OLP,1
2022-02-13,fae@outlook.com,65954,OQK1SXP7OOBO,2
2022-02-13,gai@gmail.com,70615,8OSZQTCRWQC8,2
2022-02-13,gai@gmail.com,70615,HTT2DJG2ZIL6,1
2022-02-14,sloud@yahoo.com,33937,7EZHWEZ4GGH5,3
2022-02-14,shug@hotmail.com,42106,LKEHCY5IY9UL,1
2022-02-14,shug@hotmail.com,42106,KJ0677AHUZCL,1
2022-02-14,shug@hotmail.com,42106,40CN9DB8161H,1
2022-02-14,gri@mail.com,49031,24RB61FJF1YL,1
2022-02-14,gri@mail.com,49031,M0Q027LDWNNL,3
2022-02-14,gri@mail.com,49031,NLRREE3I75OY,1
2022-02-14,pao@aol.com,07834,8HZ1A6ROX65O,1
2022-02-14,zeh@yahoo.com,81893,SNGT6TIF8LVC,2
2022-02-14,zeh@yahoo.com,81893,DU4TUXBDS3TX,1
2022-02-14,bryd@msn.com,00306,PXBHC6Z9CGNZ,3
2022-02-14,bryd@msn.com,00306,H6F6NLPYHW0P,1
2022-02-14,bryd@msn.com,00306,FXUWGX31DT84,1
2022-02-14,bryd@msn.com,00306,DGOSEKPNTB0W,1
2022-02-14,py@icloud.com,13014,HNA36WYAMQJQ,1
2022-02-14,haa@yahoo.com,39267,4KPNEZG8MOEX,1
2022-02-14,dry@gmail.com,02814,9SP7ZRPTZ73B,1
2022-02-14,dry@gmail.com,02814,AA09VATCJAJF,1
2022-02-14,frunk@live.com,42993,WIW5TUF6JHL7,2
2022-02-14,frunk@live.com,42993,EQLVMBIUJFUG,1
2022-02-14,frunk@live.com,42993,S5MR7ORLORW3,2
2022-02-14,frunk@live.com,42993,O5KER4J1QGPT,1
2022-02-14,frunk@live.com,42993,A4BZRF30U0W2,3
2022-02-14,frunk@live.com,42993,T7N2VDRSVJBV,1
2022-02-14,frunk@live.com,42993,JULKIM6K10ZA,1
2022-02-14,jou@yahoo.com,88167,XQ9Z2ZLUYGRN,1
2022-02-14,jou@yahoo.com,88167,AMNHZJ0S0V9G,4
2022-02-14,jou@yahoo.com,88167,9CPYPWBRM4T0,2
2022-02-14,ploe@gmail.com,55096,ZC8BVMWVKCIT,1
2022-02-14,zisp@aol.com,36408,2ITY9OC5VYI0,1
2022-02-14,teump@aol.com,08066,5LV7VAI8R9K5,1
2022-02-14,teump@aol.com,08066,62W0F07A70SQ,2
2022-02-14,bro@gmail.com,91802,DBCI18J8OX11,3
2022-02-14,fa@yahoo.com,49969,VUCEXZHO1KSC,1
2022-02-14,fa@yahoo.com,49969,O2EK16JLKRFN,2
2022-02-14,fa@yahoo.com,49969,T6NMY7HCDW71,2
2022-02-14,gli@msn.com,34694,DH99N0RSA7K0,1
2022-02-14,snof@icloud.com,55584,QUU5Q2GJU6GD,2
2022-02-14,snof@icloud.com,55584,HPMNOKUGCOUZ,1
2022-02-14,snof@icloud.com,55584,VX53S0QL1JTA,1
2022-02-14,snof@icloud.com,55584,X5KGLJVP7R5L,1
2022-02-14,snof@icloud.com,55584,UQ6X7DBDJUNH,1
2022-02-14,snof@icloud.com,55584,LGIV7PMV4ZEG,1
2022-02-14,snof@icloud.com,55584,GBY362O3P0GY,1
2022-02-15,fia@yahoo.com,82464,3QNHTDSBP93Z,1
2022-02-15,wasp@gmail.com,50940,P6H3FO4YM2KR,1
2022-02-15,wasp@gmail.com,50940,TYNE8WU1AW80,4
2022-02-15,wasp@gmail.com,50940,VFB3MO9DS75H,1
2022-02-15,plui@icloud.com,93481,UDSEDWRV9GUM,1
2022-02-15,plui@icloud.com,93481,VK96RI36AIB1,3
2022-02-15,skount@gmail.com,85051,5CLNT6Y8V4M5,4
2022-02-15,skount@gmail.com,85051,A7ZGL1N9UG6P,3
2022-02-15,skount@gmail.com,85051,VSVSW1SNXIUN,1
2022-02-15,skount@gmail.com,85051,DD1ORHFXE414,1
2022-02-15,toog@hotmail.com,68795,3LECPDAZF73A,4
2022-02-15,toog@hotmail.com,68795,JPJGZZ6X17J9,1
2022-02-15,dau@hotmail.com,79271,TGNZ6MUEJGE7,1
2022-02-15,dau@hotmail.com,79271,KDGJ7VDUWV00,1
2022-02-15,crau@yahoo.com,90102,PDBPAGI39EE4,1
2022-02-15,sneish@aol.com,37080,11A664EIE95R,4
2022-02-15,frao@msn.com,49969,3DE0OK1GS67V,2
2022-02-15,gloch@live.com,00698,CZMGVBER7SLN,2
2022-02-15,gloch@live.com,00698,TVXFBXPVKHMC,1
2022-02-15,gloch@live.com,00698,3AD3G3W1XYO7,1
2022-02-15,baog@gmail.com,30255,B01CA9JGXQR9,1
2022-02-15,gleet@msn.com,66971,NTVAZJIPZVS9,1
2022-02-15,gleet@msn.com,66971,TEPT30FEX57F,1
2022-02-15,smich@msn.com,65296,W84GG11966VU,1
2022-02-15,smich@msn.com,65296,CTPUT1YCCUWC,1
2022-02-15,smich@msn.com,65296,JPWIXK3PZ3TC,1
2022-02-15,roa@aol.com,71643,V2ZYSIGG82TU,5
2022-02-15,roa@aol.com,71643,5BSZD1157Z71,1
2022-02-15,roa@aol.com,71643,1BJGHITBD0IN,2
2022-02-15,roa@aol.com,71643,APF5W5AWLCIN,1
2022-02-15,roa@aol.com,71643,QWCSEJSE98H8,1
2022-02-15,roa@aol.com,71643,TSZAT5YNHTM2,1
2022-02-15,loz@gmail.com,79342,TRUFN35ULGNZ,1
2022-02-15,loz@gmail.com,79342,SVTQ982UU97A,1
2022-02-15,loz@gmail.com,79342,6NAIFDNHFQY0,1
2022-02-15,loz@gmail.com,79342,7TDB7YB52XLV,3
2022-02-15,loz@gmail.com,79342,GF9MDPBZZBK1,1
2022-02-15,laesp@yahoo.com,95260,7QSB0TJZS5VH,4
2022-02-16,raeft@aol.com,99030,62VFWCZERJQE,3
2022-02-16,raeft@aol.com,99030,ZX8XM96ALC56,2
2022-02-16,ty@msn.com,42096,8YWN0XL6IF0Z,1
2022-02-16,ty@msn.com,42096,ZF2HQ7GF28MJ,1
2022-02-16,ty@msn.com,42096,FL5ORSQHAE5H,1
2022-02-16,ty@msn.com,42096,NC9WYZ090O0Q,3
2022-02-16,glyst@aol.com,01947,J9L5TPG4QD1S,3
2022-02-16,smouf@gmail.com,12744,234Q1RYWISOD,1
2022-02-16,slea@gmail.com,71643,3QDWAA39QKF6,1
2022-02-16,slea@gmail.com,71643,MA81O3GYM6Y5,3
2022-02-16,croeng@gmail.com,48576,71S7DX4P1QDK,2
2022-02-16,wog@gmail.com,10291,2QVXK8RCE227,2
2022-02-16,peng@gmail.com,31194,DERDI3C0A2R8,1
2022-02-16,peng@gmail.com,31194,Y2UUML8XSI8V,1
2022-02-16,peng@gmail.com,31194,5239X2U9I02F,1
2022-02-16,fiuw@aol.com,21004,YYS5S7USEM98,1
2022-02-16,swui@gmail.com,12084,EL5AR2WKRFGM,1
2022-02-16,gi@gmail.com,81509,01SVL3MMX5ZJ,1
2022-02-16,gi@gmail.com,81509,AOI2HHHJ6B65,1
2022-02-16,ria@icloud.com,73859,XPP8EGIUOYC3,3
2022-02-16,framp@gmail.com,41666,AB719ISVQSQ4,1
2022-02-16,za@hotmail.com,43615,BDJB3X6U8KWG,1
2022-02-16,za@hotmail.com,43615,ILA99T31SGBI,1
2022-02-16,za@hotmail.com,43615,4FVGGJU7N09O,1
2022-02-16,za@hotmail.com,43615,SPOYMGVM0Z1D,2
2022-02-16,za@hotmail.com,43615,UHBCL0NSE4Y7,4
2022-02-16,hiech@msn.com,84481,1DZW7O1VZX7H,2
2022-02-16,hiech@msn.com,84481,EN00KZ2NQDFV,2
2022-02-16,hiech@msn.com,84481,1Z7AU3POZFDU,2
2022-02-16,hiech@msn.com,84481,TBMBW6HO7A7D,1
2022-02-16,hiech@msn.com,84481,2BD3UMVKV6UB,2
2022-02-16,fau@hotmail.com,13014,2BTVBB6XI181,3
2022-02-16,lunk@gmail.com,75254,XJJUPBP1KSGE,1
2022-02-16,spe@aol.com,36751,QTKMJEZLXN66,3
2022-02-16,spe@aol.com,36751,GF1IW9C3W52M,1
2022-02-16,spe@aol.com,36751,A6JOYCCS2NBO,1
2022-02-16,spe@aol.com,36751,KC9HMVZHZSJA,1
2022-02-16,spe@aol.com,36751,0GYX4009EPGT,3
2022-02-16,broo@hotmail.com,37140,PEG1AP9DNJBL,1
2022-02-17,geft@gmail.com,34694,NBLNCPG7QCR1,1
2022-02-17,geft@gmail.com,34694,NYF6PYN32VT1,1
2022-02-17,geft@gmail.com,34694,BC2OB46W9II0,1
2022-02-17,geft@gmail.com,34694,6ONA6FFH7IKD,3
2022-02-17,geft@gmail.com,34694,YUTJ7S2ZKFAN,2
2022-02-17,poo@yahoo.com,19671,XPAHNIY8XP6T,2
2022-02-17,poo@yahoo.com,19671,MBOR1IT8F8JG,1
2022-02-17,poo@yahoo.com,19671,L5IFD525V05W,1
2022-02-17,poo@yahoo.com,19671,DAU22WG1IC9A,1
2022-02-17,koash@hotmail.com,81893,E5JII3N1AT6C,1
2022-02-17,koash@hotmail.com,81893,4RV4I2I5YFF0,3
2022-02-17,yue@gmail.com,60744,XZG29NAZOO7S,2
2022-02-17,yue@gmail.com,60744,OCCD531OIVEX,1
2022-02-17,yue@gmail.com,60744,63FN0ZSI7MX3,3
2022-02-17,yue@gmail.com,60744,JTYKB3QVTVMH,1
2022-02-17,yue@gmail.com,60744,9CPTK3QK95LW,2
2022-02-17,yue@gmail.com,60744,PGME2289RK5O,3
2022-02-17,ji@hotmail.com,71643,VEYLL3PULIMD,2
2022-02-17,ji@hotmail.com,71643,0GZ8QFX5W5XL,4
2022-02-17,ji@hotmail.com,71643,2OWAC7DQP6K8,3
2022-02-17,spe@hotmail.com,35507,98SLNANH39KA,1
2022-02-17,spe@hotmail.com,35507,CRD4U7XC9UE8,2
2022-02-17,ny@outlook.com,97720,L3GYX2DU9X5P,1
2022-02-17,ny@outlook.com,97720,ZP02RWD3E2W9,1
2022-02-17,ny@outlook.com,97720,B8R25PM44K2T,1
2022-02-17,pooy@icloud.com,61440,NK2FOO1IHQT0,2
2022-02-17,pooy@icloud.com,61440,BH6BBPNEUDC2,1
2022-02-17,gryw@hotmail.com,25178,93J9CQ7W7IF4,1
2022-02-17,gryw@hotmail.com,25178,S2DPPG8DD3U7,1
2022-02-17,nui@gmail.com,23634,JBNRNXLKQ44H,2
2022-02-17,crooss@inbox.com,23542,STMRXUTM9PYC,2
2022-02-17,snauz@aol.com,37080,EVDYKEA93RKM,1
2022-02-17,snauz@aol.com,37080,3C6WNK17CHXQ,1
2022-02-17,snauz@aol.com,37080,CUYO9SC01J8N,2
2022-02-17,snauz@aol.com,37080,OBYI4N6B3O8A,1
2022-02-17,snauz@aol.com,37080,GXW3EVNLUTV8,3
2022-02-17,snauz@aol.com,37080,VM7S43EZU4XC,1
2022-02-17,fray@gmail.com,53469,HG2V5LHPPMZC,1
2022-02-17,fray@gmail.com,53469,YCEQMGOJO8WI,2
2022-02-17,fray@gmail.com,53469,W7N2UJ8ZKBH4,1
2022-02-17,fray@gmail.com,53469,GEC0D2CF2U10,1
2022-02-17,fray@gmail.com,53469,ITE8U14K2707,1
2022-02-17,fray@gmail.com,53469,A7BHL5QLVKES,1
2022-02-17,huaw@icloud.com,83635,XD71WXTPW6KR,2
2022-02-17,trueb@gmail.com,93688,2HE3FP6C8ZIX,1
2022-02-17,trueb@gmail.com,93688,11ESKBWR2X7H,1
2022-02-17,blep@inbox.com,22026,BXV8W23ZA6HG,2
2022-02-17,blep@inbox.com,22026,EYX8MNFBQX5X,1
2022-02-17,blep@inbox.com,22026,RY7UMH6WBW8Q,2
2022-02-17,blep@inbox.com,22026,MZ0MN0488KEW,1
2022-02-17,blep@inbox.com,22026,83K8AIKJBOHI,1
